Date,Price,Open,High,Low,Vol.,Change %
4/21/2026,"5,930.25","5,988.10","6,014.45","5,924.54",,-0.88%
4/20/2026,"5,982.63","5,990.12","6,002.18","5,964.76",,-1.24%
4/17/2026,"6,057.71","5,919.07","6,073.55","5,919.07",,2.10%
4/16/2026,"5,933.28","5,937.36","5,972.49","5,928.30",,-0.12%
4/15/2026,"5,940.34","5,981.85","5,981.85","5,937.79",,-0.74%
4/14/2026,"5,984.51","5,910.86","5,986.12","5,910.86",,1.35%
4/13/2026,"5,905.02","5,895.59","5,908.86","5,846.75",,-0.36%
4/10/2026,"5,926.11","5,902.37","5,958.91","5,894.53",,0.51%
4/9/2026,"5,896.29","5,909.99","5,909.99","5,851.00",,-0.29%
4/8/2026,"5,913.37","5,648.82","5,939.08","5,648.82",,4.97%
4/7/2026,"5,633.22","5,705.23","5,750.97","5,609.99",,-1.05%
4/2/2026,"5,692.86","5,672.13","5,712.89","5,589.21",,-0.70%
4/1/2026,"5,732.71","5,621.98","5,735.41","5,621.98",,2.93%
3/31/2026,"5,569.73","5,535.57","5,601.70","5,519.06",,0.50%
3/30/2026,"5,541.79","5,493.20","5,556.87","5,484.11",,0.65%
3/27/2026,"5,505.80","5,570.47","5,573.97","5,478.99",,-1.08%
3/26/2026,"5,565.93","5,620.04","5,620.04","5,557.22",,-1.48%
3/25/2026,"5,649.33","5,608.31","5,683.33","5,606.78",,1.22%
3/24/2026,"5,581.29","5,585.32","5,607.64","5,510.55",,0.13%
3/23/2026,"5,574.32","5,472.23","5,683.92","5,376.81",,1.33%
3/20/2026,"5,501.28","5,639.19","5,687.19","5,500.83",,-2.00%
3/19/2026,"5,613.83","5,694.15","5,694.15","5,577.15",,-2.14%
3/18/2026,"5,736.85","5,795.37","5,832.41","5,713.70",,-0.56%
3/17/2026,"5,769.25","5,734.70","5,801.71","5,720.27",,0.53%
3/16/2026,"5,739.01","5,716.13","5,771.06","5,674.27",,0.39%
3/13/2026,"5,716.61","5,727.32","5,796.23","5,669.44",,-0.56%
3/12/2026,"5,748.89","5,781.01","5,783.60","5,690.98",,-0.79%
3/11/2026,"5,794.68","5,810.82","5,824.48","5,753.60",,-0.73%
3/10/2026,"5,837.17","5,705.47","5,862.07","5,705.47",,2.67%
3/9/2026,"5,685.20","5,652.78","5,693.14","5,543.42",,-0.61%
3/6/2026,"5,719.90","5,805.52","5,827.88","5,651.35",,-1.09%
3/5/2026,"5,782.89","5,867.39","5,914.11","5,768.23",,-1.50%
3/4/2026,"5,870.92","5,780.25","5,888.21","5,772.25",,1.72%
3/3/2026,"5,771.73","5,937.33","5,937.33","5,736.80",,-3.59%
3/2/2026,"5,986.93","6,086.79","6,086.79","5,972.27",,-2.47%
2/27/2026,"6,138.41","6,165.30","6,180.30","6,113.33",,-0.38%
2/26/2026,"6,161.56","6,176.51","6,199.78","6,133.74",,-0.19%
2/25/2026,"6,173.32","6,133.01","6,176.87","6,133.01",,0.93%
2/24/2026,"6,116.60","6,121.31","6,137.27","6,084.69",,0.04%
2/23/2026,"6,113.92","6,113.77","6,151.96","6,100.47",,-0.28%
2/20/2026,"6,131.31","6,072.25","6,140.95","6,059.64",,1.18%
2/19/2026,"6,059.62","6,097.65","6,097.65","6,030.03",,-0.72%
2/18/2026,"6,103.37","6,027.91","6,107.73","6,027.91",,1.35%
2/17/2026,"6,021.85","5,975.43","6,026.54","5,954.14",,0.72%
2/16/2026,"5,978.88","5,993.30","6,015.97","5,978.82",,-0.11%
2/13/2026,"5,985.23","6,011.02","6,015.18","5,957.93",,-0.43%
2/12/2026,"6,011.29","6,064.65","6,099.07","6,003.71",,-0.40%
2/11/2026,"6,035.64","6,041.78","6,069.79","6,011.93",,-0.19%
2/10/2026,"6,047.06","6,065.78","6,078.29","6,045.99",,-0.20%
2/9/2026,"6,059.01","6,012.62","6,059.01","5,994.52",,1.01%
2/6/2026,"5,998.40","5,925.91","6,001.97","5,904.33",,1.23%
2/5/2026,"5,925.70","5,988.25","5,999.42","5,892.59",,-0.75%
2/4/2026,"5,970.47","5,989.07","6,028.90","5,970.47",,-0.41%
2/3/2026,"5,995.35","6,027.88","6,073.34","5,973.41",,-0.20%
2/2/2026,"6,007.51","5,901.25","6,017.85","5,890.32",,1.00%
1/30/2026,"5,947.81","5,887.92","5,965.26","5,887.92",,0.95%
1/29/2026,"5,891.95","5,963.64","5,973.25","5,879.16",,-0.70%
1/28/2026,"5,933.20","5,988.60","6,024.55","5,933.20",,-1.02%
1/27/2026,"5,994.59","5,972.97","6,004.54","5,960.02",,0.62%
1/26/2026,"5,957.80","5,948.97","5,971.36","5,926.30",,0.16%
1/23/2026,"5,948.20","5,947.63","5,955.99","5,915.98",,-0.13%
1/22/2026,"5,956.17","5,902.69","5,979.23","5,902.69",,1.25%
1/21/2026,"5,882.88","5,894.28","5,899.24","5,822.92",,-0.16%
1/20/2026,"5,892.08","5,910.48","5,910.48","5,836.54",,-0.57%
1/19/2026,"5,925.82","5,974.89","5,974.89","5,919.41",,-1.72%
1/16/2026,"6,029.45","6,039.76","6,045.61","6,003.67",,-0.19%
1/15/2026,"6,041.14","6,006.03","6,053.68","6,004.35",,0.60%
1/14/2026,"6,005.05","6,030.90","6,052.86","6,004.15",,-0.41%
1/13/2026,"6,029.83","6,022.16","6,041.72","6,007.72",,0.22%
1/12/2026,"6,016.30","5,995.21","6,018.96","5,968.49",,0.31%
1/9/2026,"5,997.47","5,916.48","5,999.48","5,916.48",,1.58%
1/8/2026,"5,904.32","5,913.28","5,935.09","5,896.72",,-0.32%
1/7/2026,"5,923.57","5,926.54","5,934.99","5,911.70",,-0.14%
1/6/2026,"5,931.79","5,926.73","5,943.21","5,895.76",,0.14%
1/5/2026,"5,923.69","5,863.16","5,924.60","5,863.16",,1.25%
1/2/2026,"5,850.38","5,785.83","5,862.29","5,780.85",,0.93%
12/30/2025,"5,796.22","5,748.97","5,802.99","5,746.36",,0.77%
12/29/2025,"5,751.71","5,752.16","5,766.30","5,734.91",,0.04%
12/23/2025,"5,749.28","5,742.56","5,754.53","5,729.34",,0.10%
12/22/2025,"5,743.69","5,754.39","5,770.99","5,733.79",,-0.29%
12/19/2025,"5,760.35","5,742.14","5,772.35","5,728.65",,0.32%
12/18/2025,"5,741.71","5,684.00","5,746.98","5,679.61",,1.06%
12/17/2025,"5,681.67","5,735.21","5,745.87","5,678.53",,-0.63%
12/16/2025,"5,717.83","5,755.82","5,757.35","5,710.21",,-0.60%
12/15/2025,"5,752.52","5,724.16","5,763.21","5,724.16",,0.56%
12/12/2025,"5,720.71","5,766.84","5,794.70","5,718.97",,-0.58%
12/11/2025,"5,753.96","5,707.76","5,770.19","5,684.93",,0.80%
12/10/2025,"5,708.12","5,710.70","5,722.77","5,692.59",,-0.18%
12/9/2025,"5,718.32","5,724.71","5,753.48","5,708.53",,-0.13%
12/8/2025,"5,725.59","5,717.65","5,734.73","5,711.00",,0.03%
12/5/2025,"5,723.93","5,726.64","5,749.06","5,723.91",,0.10%
12/4/2025,"5,718.08","5,709.83","5,731.94","5,704.44",,0.41%
12/3/2025,"5,694.56","5,696.25","5,725.32","5,676.92",,0.15%
12/2/2025,"5,686.17","5,667.41","5,710.83","5,665.29",,0.33%
12/1/2025,"5,667.48","5,659.91","5,672.08","5,622.95",,-0.01%
11/28/2025,"5,668.17","5,655.16","5,676.82","5,641.33",,0.27%
11/27/2025,"5,653.17","5,650.47","5,665.02","5,638.39",,-0.04%
11/26/2025,"5,655.58","5,583.82","5,655.58","5,583.82",,1.47%
11/25/2025,"5,573.91","5,528.61","5,581.92","5,510.48",,0.82%
11/24/2025,"5,528.67","5,523.63","5,562.01","5,504.96",,0.25%
11/21/2025,"5,515.09","5,537.67","5,539.49","5,473.88",,-0.98%
11/20/2025,"5,569.92","5,569.47","5,625.21","5,569.47",,0.50%
11/19/2025,"5,542.05","5,532.91","5,584.35","5,506.10",,0.13%
11/18/2025,"5,534.71","5,610.75","5,610.75","5,509.10",,-1.88%
11/17/2025,"5,640.94","5,692.13","5,701.64","5,629.34",,-0.93%
11/14/2025,"5,693.77","5,731.16","5,731.16","5,631.18",,-0.85%
11/13/2025,"5,742.79","5,795.92","5,818.07","5,740.97",,-0.77%
11/12/2025,"5,787.31","5,734.68","5,804.66","5,734.68",,1.08%
11/11/2025,"5,725.70","5,670.94","5,730.99","5,670.94",,1.08%
11/10/2025,"5,664.46","5,608.67","5,677.49","5,608.67",,1.76%
11/7/2025,"5,566.53","5,617.82","5,633.75","5,554.53",,-0.80%
11/6/2025,"5,611.18","5,665.59","5,672.37","5,606.57",,-1.02%
11/5/2025,"5,669.13","5,619.21","5,681.61","5,605.47",,0.16%
11/4/2025,"5,660.20","5,646.20","5,660.61","5,577.21",,-0.34%
11/3/2025,"5,679.25","5,664.18","5,705.77","5,656.15",,0.30%
10/31/2025,"5,662.04","5,695.85","5,697.59","5,654.30",,-0.65%
10/30/2025,"5,699.18","5,702.77","5,716.02","5,667.10",,-0.12%
10/29/2025,"5,705.81","5,701.24","5,734.28","5,691.82",,0.03%
10/28/2025,"5,704.35","5,696.05","5,712.17","5,686.58",,-0.12%
10/27/2025,"5,711.06","5,691.89","5,712.78","5,684.66",,0.64%
10/24/2025,"5,674.50","5,685.52","5,694.78","5,650.42",,0.11%
10/23/2025,"5,668.33","5,651.90","5,673.11","5,639.82",,0.52%
10/22/2025,"5,639.21","5,672.24","5,685.30","5,635.90",,-0.84%
10/21/2025,"5,686.83","5,686.77","5,699.13","5,670.65",,0.10%
10/20/2025,"5,680.93","5,626.25","5,688.17","5,626.25",,1.31%
10/17/2025,"5,607.39","5,618.48","5,640.56","5,555.25",,-0.79%
10/16/2025,"5,652.01","5,604.34","5,652.11","5,585.95",,0.84%
10/15/2025,"5,605.03","5,566.97","5,639.95","5,566.97",,0.95%
10/14/2025,"5,552.05","5,552.49","5,553.22","5,487.67",,-0.29%
10/13/2025,"5,568.19","5,540.54","5,591.29","5,540.54",,0.67%
10/10/2025,"5,531.32","5,628.83","5,648.59","5,529.63",,-1.68%
10/9/2025,"5,625.56","5,651.03","5,665.03","5,625.56",,-0.43%
10/8/2025,"5,649.73","5,594.09","5,657.34","5,594.09",,0.64%
10/7/2025,"5,613.62","5,629.64","5,643.61","5,610.50",,-0.27%
10/6/2025,"5,628.72","5,655.17","5,655.17","5,605.52",,-0.41%
10/3/2025,"5,651.71","5,658.06","5,667.92","5,641.35",,0.10%
10/2/2025,"5,645.81","5,617.17","5,674.55","5,617.17",,1.16%
10/1/2025,"5,581.21","5,513.15","5,590.49","5,503.99",,0.93%
9/30/2025,"5,529.96","5,503.26","5,529.96","5,484.22",,0.42%
9/29/2025,"5,506.85","5,514.49","5,520.89","5,496.34",,0.13%
9/26/2025,"5,499.70","5,448.89","5,503.69","5,448.89",,1.01%
9/25/2025,"5,444.89","5,463.55","5,463.55","5,415.31",,-0.36%
9/24/2025,"5,464.56","5,472.09","5,481.93","5,450.12",,-0.14%
9/23/2025,"5,472.39","5,445.83","5,495.02","5,445.83",,0.56%
9/22/2025,"5,442.05","5,462.65","5,462.65","5,426.58",,-0.30%
9/19/2025,"5,458.42","5,459.25","5,494.13","5,452.86",,0.03%
9/18/2025,"5,456.67","5,389.00","5,463.15","5,389.00",,1.62%
9/17/2025,"5,369.70","5,381.69","5,393.92","5,361.11",,-0.05%
9/16/2025,"5,372.31","5,439.92","5,446.19","5,370.58",,-1.25%
9/15/2025,"5,440.40","5,402.90","5,446.17","5,402.90",,0.92%
9/12/2025,"5,390.71","5,387.15","5,397.20","5,359.31",,0.07%
9/11/2025,"5,386.77","5,362.86","5,403.93","5,354.61",,0.47%
9/10/2025,"5,361.47","5,387.46","5,413.06","5,354.56",,-0.14%
9/9/2025,"5,368.82","5,364.72","5,387.84","5,348.15",,0.11%
9/8/2025,"5,362.81","5,324.66","5,368.36","5,324.66",,0.84%
9/5/2025,"5,318.15","5,356.79","5,372.26","5,301.18",,-0.53%
9/4/2025,"5,346.71","5,327.05","5,351.54","5,313.22",,0.41%
9/3/2025,"5,325.01","5,311.89","5,342.45","5,304.98",,0.64%
9/2/2025,"5,291.04","5,367.56","5,368.76","5,290.46",,-1.42%
9/1/2025,"5,367.08","5,351.44","5,377.74","5,351.44",,0.29%
8/29/2025,"5,351.73","5,384.93","5,395.23","5,351.64",,-0.83%
8/28/2025,"5,396.73","5,398.54","5,430.81","5,378.05",,0.07%
8/27/2025,"5,393.07","5,385.69","5,403.99","5,365.97",,0.17%
8/26/2025,"5,383.68","5,413.32","5,413.32","5,376.11",,-1.11%
8/25/2025,"5,443.96","5,480.53","5,480.53","5,441.08",,-0.81%
8/22/2025,"5,488.23","5,457.94","5,510.69","5,448.56",,0.48%
8/21/2025,"5,462.16","5,469.92","5,470.60","5,439.27",,-0.19%
8/20/2025,"5,472.32","5,475.58","5,491.52","5,450.83",,-0.20%
8/19/2025,"5,483.28","5,438.98","5,489.46","5,438.98",,0.89%
8/18/2025,"5,434.64","5,446.78","5,451.66","5,412.22",,-0.26%
8/15/2025,"5,448.61","5,441.26","5,465.57","5,440.57",,0.26%
8/14/2025,"5,434.70","5,391.83","5,438.37","5,390.37",,0.86%
8/13/2025,"5,388.25","5,342.23","5,394.85","5,342.23",,0.98%
8/12/2025,"5,335.97","5,340.19","5,348.70","5,312.19",,0.08%
8/11/2025,"5,331.85","5,360.25","5,371.25","5,325.73",,-0.30%
8/8/2025,"5,347.74","5,336.26","5,366.96","5,326.53",,0.29%
8/7/2025,"5,332.07","5,261.32","5,353.88","5,261.32",,1.31%
8/6/2025,"5,263.29","5,260.45","5,282.54","5,252.67",,0.26%
8/5/2025,"5,249.59","5,254.75","5,270.45","5,235.92",,0.14%
8/4/2025,"5,242.32","5,170.48","5,242.32","5,170.48",,1.49%
8/1/2025,"5,165.60","5,304.04","5,304.04","5,154.83",,-2.90%
7/31/2025,"5,319.92","5,405.66","5,419.62","5,317.61",,-1.36%
7/30/2025,"5,393.18","5,376.43","5,404.08","5,363.98",,0.26%
7/29/2025,"5,379.20","5,340.78","5,412.51","5,340.78",,0.78%
7/28/2025,"5,337.58","5,381.59","5,417.28","5,330.97",,-0.27%
7/25/2025,"5,352.16","5,342.66","5,362.23","5,317.54",,-0.06%
7/24/2025,"5,355.20","5,365.92","5,396.31","5,337.97",,0.20%
7/23/2025,"5,344.25","5,305.59","5,371.35","5,305.59",,1.02%
7/22/2025,"5,290.48","5,332.32","5,332.32","5,277.85",,-0.98%
7/21/2025,"5,342.98","5,358.19","5,360.05","5,318.53",,-0.30%
7/18/2025,"5,359.23","5,385.37","5,404.32","5,353.10",,-0.33%
7/17/2025,"5,377.15","5,338.99","5,377.15","5,336.58",,1.49%
7/16/2025,"5,298.07","5,327.78","5,351.43","5,298.07",,-1.05%
7/15/2025,"5,354.17","5,374.63","5,397.76","5,351.38",,-0.31%
7/14/2025,"5,370.85","5,357.50","5,371.21","5,337.64",,-0.23%
7/11/2025,"5,383.48","5,423.00","5,423.00","5,370.17",,-1.01%
7/10/2025,"5,438.27","5,452.30","5,470.81","5,434.95",,-0.14%
7/9/2025,"5,445.65","5,382.03","5,451.70","5,382.03",,1.37%
7/8/2025,"5,371.95","5,346.33","5,375.41","5,333.53",,0.57%
7/7/2025,"5,341.54","5,292.79","5,341.54","5,289.19",,1.00%
7/4/2025,"5,288.81","5,320.94","5,320.94","5,274.88",,-1.02%
7/3/2025,"5,343.15","5,325.85","5,343.15","5,302.59",,0.46%
7/2/2025,"5,318.72","5,294.27","5,323.53","5,285.25",,0.69%
7/1/2025,"5,282.43","5,308.01","5,314.39","5,265.94",,-0.39%
6/30/2025,"5,303.24","5,337.74","5,341.77","5,296.46",,-0.42%
6/27/2025,"5,325.64","5,268.82","5,325.64","5,268.82",,1.56%
6/26/2025,"5,244.03","5,261.16","5,273.81","5,222.76",,-0.15%
6/25/2025,"5,252.01","5,302.94","5,316.26","5,252.01",,-0.85%
6/24/2025,"5,297.07","5,261.92","5,323.08","5,261.92",,1.44%
6/23/2025,"5,221.90","5,224.34","5,249.18","5,189.59",,-0.22%
6/20/2025,"5,233.58","5,208.19","5,275.38","5,208.19",,0.70%
6/19/2025,"5,197.03","5,248.42","5,248.42","5,196.84",,-1.33%
6/18/2025,"5,266.91","5,288.63","5,300.25","5,253.56",,-0.41%
6/17/2025,"5,288.68","5,311.09","5,311.09","5,265.30",,-0.95%
6/16/2025,"5,339.57","5,295.92","5,344.12","5,295.92",,0.93%
6/13/2025,"5,290.47","5,329.27","5,329.27","5,269.11",,-1.31%
6/12/2025,"5,360.82","5,377.34","5,381.60","5,327.74",,-0.60%
6/11/2025,"5,393.15","5,418.30","5,430.15","5,393.15",,-0.41%
6/10/2025,"5,415.38","5,414.84","5,428.18","5,396.17",,-0.11%
6/9/2025,"5,421.52","5,424.96","5,427.50","5,395.81",,-0.16%
6/6/2025,"5,430.17","5,407.14","5,435.42","5,395.58",,0.36%
6/5/2025,"5,410.55","5,406.69","5,432.38","5,382.10",,0.10%
6/4/2025,"5,405.15","5,385.42","5,424.09","5,385.42",,0.55%
6/3/2025,"5,375.70","5,363.99","5,376.95","5,326.22",,0.38%
6/2/2025,"5,355.56","5,337.40","5,364.23","5,308.05",,-0.21%
5/30/2025,"5,366.59","5,370.20","5,402.23","5,358.75",,-0.08%
5/29/2025,"5,371.10","5,402.57","5,437.67","5,364.98",,-0.14%
5/28/2025,"5,378.39","5,413.21","5,427.97","5,377.64",,-0.68%
5/27/2025,"5,415.45","5,391.13","5,436.28","5,388.47",,0.37%
5/26/2025,"5,395.33","5,364.83","5,412.57","5,364.83",,1.30%
5/23/2025,"5,326.31","5,426.69","5,441.87","5,252.94",,-1.81%
5/22/2025,"5,424.48","5,448.32","5,448.32","5,385.16",,-0.55%
5/21/2025,"5,454.46","5,452.27","5,461.06","5,415.89",,0.00%
5/20/2025,"5,454.65","5,430.86","5,467.28","5,423.12",,0.51%
5/19/2025,"5,427.23","5,409.04","5,427.23","5,382.33",,-0.01%
5/16/2025,"5,427.53","5,422.42","5,450.95","5,407.53",,0.29%
5/15/2025,"5,412.08","5,392.32","5,412.08","5,363.52",,0.16%
5/14/2025,"5,403.44","5,412.88","5,421.20","5,374.81",,-0.24%
5/13/2025,"5,416.21","5,390.62","5,416.70","5,384.68",,0.44%
5/12/2025,"5,392.36","5,319.28","5,421.61","5,319.28",,1.56%
5/9/2025,"5,309.74","5,286.04","5,323.61","5,286.04",,0.39%
5/8/2025,"5,288.94","5,240.23","5,304.78","5,240.23",,1.12%
5/7/2025,"5,230.19","5,261.34","5,264.02","5,223.66",,-0.63%
5/6/2025,"5,263.38","5,283.99","5,292.94","5,210.59",,-0.37%
5/5/2025,"5,283.05","5,270.34","5,289.35","5,262.28",,-0.04%
5/2/2025,"5,285.19","5,201.10","5,285.19","5,201.10",,2.42%
4/30/2025,"5,160.22","5,162.95","5,185.30","5,105.80",,-0.03%
4/29/2025,"5,161.90","5,176.03","5,191.68","5,138.71",,-0.17%
4/28/2025,"5,170.49","5,163.23","5,199.30","5,163.23",,0.32%
4/25/2025,"5,154.12","5,121.35","5,167.18","5,121.35",,0.77%
4/24/2025,"5,114.98","5,080.59","5,116.33","5,043.45",,0.32%
4/23/2025,"5,098.74","4,972.51","5,123.64","4,972.51",,2.77%
4/22/2025,"4,961.45","4,919.76","4,961.45","4,894.30",,0.53%
4/17/2025,"4,935.34","4,966.76","4,970.68","4,922.20",,-0.63%
4/16/2025,"4,966.50","4,956.15","4,967.09","4,891.11",,-0.08%
4/15/2025,"4,970.43","4,915.47","4,977.49","4,913.73",,1.20%
4/14/2025,"4,911.39","4,828.56","4,936.12","4,828.56",,2.59%
4/11/2025,"4,787.23","4,841.64","4,870.97","4,728.53",,-0.66%
4/10/2025,"4,818.92","4,631.37","4,987.62","4,631.37",,4.26%
4/9/2025,"4,622.14","4,705.91","4,708.14","4,569.51",,-3.17%
4/8/2025,"4,773.65","4,700.37","4,826.68","4,669.95",,2.52%
4/7/2025,"4,656.41","4,861.16","4,902.99","4,540.22",,-4.55%
4/4/2025,"4,878.31","5,094.79","5,094.79","4,825.70",,-4.60%
4/3/2025,"5,113.28","5,255.11","5,255.11","5,104.35",,-3.59%
4/2/2025,"5,303.95","5,312.56","5,312.56","5,255.95",,-0.31%
4/1/2025,"5,320.30","5,270.25","5,328.91","5,270.25",,1.37%
3/31/2025,"5,248.39","5,312.17","5,312.17","5,218.48",,-1.56%
3/28/2025,"5,331.40","5,368.90","5,374.80","5,314.54",,-0.92%
3/27/2025,"5,381.08","5,393.32","5,399.57","5,338.62",,-0.57%
3/26/2025,"5,411.69","5,479.68","5,491.24","5,407.52",,-1.16%
3/25/2025,"5,475.08","5,422.47","5,496.73","5,422.47",,1.09%
3/24/2025,"5,415.79","5,441.60","5,470.23","5,402.34",,-0.15%
3/21/2025,"5,423.83","5,435.76","5,436.46","5,393.30",,-0.50%
3/20/2025,"5,450.93","5,506.82","5,515.38","5,431.99",28.70M,-1.02%
3/19/2025,"5,507.36","5,482.95","5,515.05","5,460.94",,0.41%
3/18/2025,"5,485.01","5,454.20","5,501.41","5,454.20",,0.72%
3/17/2025,"5,445.55","5,400.82","5,446.86","5,386.99",,0.77%
3/14/2025,"5,404.18","5,327.83","5,412.43","5,312.75",,1.42%
3/13/2025,"5,328.39","5,349.66","5,385.86","5,314.73",,-0.58%
3/12/2025,"5,359.42","5,330.03","5,406.67","5,320.05",,0.93%
3/11/2025,"5,309.90","5,400.10","5,426.63","5,294.37",,-1.43%
3/10/2025,"5,386.98","5,480.17","5,494.13","5,375.15",,-1.49%
3/7/2025,"5,468.41","5,503.96","5,503.96","5,434.86",,-0.94%
3/6/2025,"5,520.47","5,507.88","5,541.41","5,452.35",,0.57%
3/5/2025,"5,489.12","5,409.93","5,533.18","5,409.93",,1.89%
3/4/2025,"5,387.31","5,511.65","5,511.65","5,370.75",40.45M,-2.77%
3/3/2025,"5,540.69","5,469.10","5,568.19","5,434.62",27.29M,1.41%
2/28/2025,"5,463.54","5,455.96","5,463.54","5,411.54",45.82M,-0.16%
2/27/2025,"5,472.56","5,515.04","5,515.04","5,437.38",27.65M,-1.00%
2/26/2025,"5,527.99","5,459.87","5,533.95","5,459.87",31.22M,1.47%
2/25/2025,"5,447.90","5,431.44","5,477.21","5,424.87",29.80M,-0.11%
2/24/2025,"5,453.76","5,478.39","5,483.18","5,422.86",19.23M,-0.39%
2/21/2025,"5,474.85","5,469.23","5,489.92","5,454.58",25.03M,0.25%
2/20/2025,"5,461.03","5,458.08","5,500.15","5,454.80",18.76M,0.00%
2/19/2025,"5,461.17","5,530.54","5,539.97","5,453.51",23.58M,-1.31%
2/18/2025,"5,533.84","5,531.53","5,544.12","5,506.57",21.73M,0.25%
2/17/2025,"5,519.83","5,496.87","5,524.27","5,489.81",16.92M,0.48%
2/14/2025,"5,493.40","5,496.67","5,520.58","5,483.20",25.07M,-0.13%
2/13/2025,"5,500.50","5,424.38","5,502.11","5,424.38",25.97M,1.75%
2/12/2025,"5,405.65","5,399.90","5,414.14","5,366.00",29.85M,0.27%
2/11/2025,"5,390.91","5,360.01","5,394.86","5,356.23",25.70M,0.61%
2/10/2025,"5,358.30","5,328.54","5,365.03","5,328.54",20.50M,0.62%
2/7/2025,"5,325.40","5,348.37","5,358.66","5,317.17",25.72M,-0.58%
2/6/2025,"5,356.63","5,279.38","5,363.14","5,279.38",35.73M,1.62%
2/5/2025,"5,271.12","5,262.00","5,271.12","5,242.88",20.22M,0.12%
2/4/2025,"5,264.59","5,226.16","5,267.59","5,191.62",27.86M,0.89%
2/3/2025,"5,217.91","5,228.61","5,228.67","5,174.01",31.04M,-1.30%
1/31/2025,"5,286.87","5,291.41","5,314.29","5,273.49",22.05M,0.09%
1/30/2025,"5,282.21","5,248.50","5,285.22","5,248.50",23.61M,0.99%
1/29/2025,"5,230.66","5,197.67","5,244.47","5,185.23",25.67M,0.67%
1/28/2025,"5,195.71","5,189.93","5,219.49","5,179.49",22.04M,0.14%
1/27/2025,"5,188.45","5,212.89","5,223.10","5,131.76",25.31M,-0.59%
1/24/2025,"5,219.37","5,229.61","5,260.28","5,209.65",25.91M,0.04%
1/23/2025,"5,217.50","5,212.30","5,220.84","5,184.83",20.59M,0.22%
1/22/2025,"5,205.83","5,166.30","5,228.98","5,166.30",21.16M,0.77%
1/21/2025,"5,165.96","5,162.36","5,171.23","5,151.83",20.53M,0.03%
1/20/2025,"5,164.44","5,150.76","5,183.28","5,142.60",24.73M,0.31%
1/17/2025,"5,148.30","5,118.31","5,158.63","5,118.31",30.78M,0.81%
1/16/2025,"5,106.93","5,065.23","5,107.32","5,065.23",25.07M,1.48%
1/15/2025,"5,032.31","4,980.21","5,051.69","4,975.39",26.49M,1.04%
1/14/2025,"4,980.47","4,978.51","5,014.30","4,974.03",24.05M,0.53%
1/13/2025,"4,954.21","4,964.78","4,964.78","4,916.87",20.15M,-0.46%
1/10/2025,"4,977.26","5,013.56","5,031.56","4,970.79",23.93M,-0.81%
1/9/2025,"5,017.91","4,982.75","5,022.15","4,967.62",17.48M,0.43%
1/8/2025,"4,996.39","5,013.34","5,036.24","4,966.44",25.78M,-0.31%
1/7/2025,"5,011.82","4,987.38","5,030.83","4,969.30",23.98M,0.50%
1/6/2025,"4,986.64","4,893.32","4,986.64","4,893.19",27.33M,2.36%
1/3/2025,"4,871.45","4,915.54","4,917.34","4,861.12",17.72M,-0.94%
1/2/2025,"4,917.88","4,890.54","4,917.88","4,845.89",19.06M,0.45%
12/31/2024,"4,895.98","4,866.22","4,896.02","4,860.86",12.40M,0.55%
12/30/2024,"4,869.28","4,890.52","4,904.08","4,862.16",,-0.60%
12/27/2024,"4,898.88","4,854.16","4,898.88","4,847.89",,0.84%
12/24/2024,"4,857.86","4,857.79","4,868.36","4,857.79",11.01M,0.10%
12/23/2024,"4,852.93","4,859.04","4,862.51","4,832.15",13.21M,-0.19%
12/20/2024,"4,862.28","4,861.59","4,872.66","4,803.20",52.54M,-0.34%
12/19/2024,"4,879.00","4,916.32","4,916.32","4,869.11",23.12M,-1.58%
12/18/2024,"4,957.28","4,945.61","4,970.35","4,940.30",22.98M,0.30%
12/17/2024,"4,942.58","4,936.52","4,966.14","4,922.34",23.94M,-0.09%
12/16/2024,"4,947.03","4,963.88","4,963.88","4,940.39",23.76M,-0.42%
12/13/2024,"4,967.95","4,964.08","4,996.96","4,955.29",20.68M,0.05%
12/12/2024,"4,965.53","4,964.17","4,974.90","4,953.21",24.88M,0.12%
12/11/2024,"4,959.35","4,947.44","4,966.23","4,940.08",21.65M,0.15%
12/10/2024,"4,951.74","4,979.17","4,979.17","4,949.32",21.32M,-0.68%
12/9/2024,"4,985.46","4,991.84","5,007.70","4,974.05",23.03M,0.15%
12/6/2024,"4,977.78","4,953.93","4,985.22","4,944.29",23.20M,0.53%
12/5/2024,"4,951.58","4,914.06","4,954.92","4,912.75",29.75M,0.66%
12/4/2024,"4,919.02","4,884.94","4,929.53","4,884.52",22.68M,0.83%
12/3/2024,"4,878.51","4,854.14","4,902.04","4,854.14",25.25M,0.66%
12/2/2024,"4,846.73","4,785.15","4,848.87","4,764.38",27.36M,0.88%
11/29/2024,"4,804.40","4,754.62","4,810.49","4,741.89",23.07M,0.96%
11/28/2024,"4,758.65","4,759.22","4,781.09","4,747.37",15.60M,0.54%
11/27/2024,"4,733.15","4,752.43","4,752.43","4,705.97",23.57M,-0.61%
11/26/2024,"4,761.99","4,781.47","4,792.71","4,747.01",25.24M,-0.79%
11/25/2024,"4,799.87","4,806.29","4,831.28","4,790.77",46.76M,0.23%
11/22/2024,"4,789.08","4,772.83","4,797.95","4,722.77",32.45M,0.70%
11/21/2024,"4,755.83","4,731.23","4,757.59","4,690.45",22.66M,0.55%
